Point Number;X cooridnate;Y coordinate;Z coordinate
2533;-680;699;52
2534;782;398;570
2535;267;-95;-617
2536;-401;-364;-718
2537;579;-425;-50
2538;-467;-528;-201
2539;-442;691;779
2540;-581;18;789
2541;-93;-419;513
2542;669;-701;670
2543;289;389;353
2544;71;373;-398
2545;221;325;460
2546;-505;208;-151
2547;-556;-962;793
2548;-559;-828;637
2549;-445;165;-111
2550;-402;542;780
2551;831;-764;-832
2552;-460;-470;-207
2553;158;684;102
2554;-787;666;16
2555;46;-734;-512
2556;330;-111;-725
2557;641;341;-313
2558;-560;-94;726
2559;-708;-510;298
2560;95;224;413
2561;-576;257;-93
2562;604;-669;734
2563;143;189;406
2564;-508;440;-705
2565;695;-494;-114
2566;598;-666;562
2567;-568;111;18
2568;482;-380;-147
2569;-200;-378;-812
2570;70;-786;-481
2571;-382;477;-661
2572;713;-670;755
2573;-540;-288;-238
2574;195;769;43
2575;50;350;-304
2576;549;-458;-28
2577;-17;-509;625
2578;168;825;6
2579;-376;360;-781
2580;-572;155;31
2581;294;-134;-668
2582;220;733;-55
2583;-645;-812;675
2584;-572;-339;-270
2585;-542;-165;745
2586;-369;388;-640
2587;234;286;330
2588;283;904;132
2589;298;711;86
2590;-508;-794;656
2591;692;-509;692
2592;-486;662;785
2593;709;-638;654
2594;-622;-74;916
2595;832;-834;-743
2596;922;346;599
2597;386;-186;-615
2598;-527;-434;-251
2599;-410;-802;750
2600;-639;-397;-281
2601;-645;-530;-250
2602;269;393;462
2603;-883;-395;395
2604;504;-520;-70
2605;-663;42;811
2606;587;-382;-80
2607;-503;-510;-123
2608;-405;-873;687
2609;-636;156;-27
2610;-645;38;743
2611;256;826;148
2612;-673;654;-50
2613;875;200;514
2614;-208;-358;-744
2615;-541;150;-121
2616;671;-848;-823
2617;-396;420;-656
2618;-506;90;25
2619;816;-733;-745
2620;283;848;175
2621;89;-667;-452
2622;49;-601;-457
2623;709;373;494
2624;690;-658;519
2625;-825;733;-135
2626;216;146;419
2627;35;361;-294
2628;233;-127;-673
2629;-575;164;-19
2630;898;319;557
2631;-462;-779;652
2632;11;-452;527
2633;-732;845;15
2634;364;-140;-675
2635;-366;-273;-875
2636;-795;861;46
2637;-773;606;-54
2638;-560;211;-30
2639;-19;-647;-387
2640;15;-623;-527
2641;515;309;-409
2642;726;382;-419
2643;-910;-350;346
2644;18;-413;630
2645;817;190;536
2646;799;226;485
2647;-877;663;-72
2648;178;780;25
2649;-597;-336;-169
2650;139;333;420
2651;-566;-393;-192
2652;-437;318;-752
2653;33;370;-375
2654;-599;297;27
2655;156;799;-50
2656;550;-634;578
2657;-141;-417;575
2658;-788;-417;199
2659;667;-727;-774
2660;-932;-393;321
2661;-910;-509;348
2662;-449;-324;-843
2663;697;-863;-713
2664;-430;618;830
2665;-441;-494;-230
2666;69;321;467
2667;-297;-321;-704
2668;-563;452;-786
2669;591;-464;-179
2670;-413;-451;-890
2671;86;-613;-369
2672;360;-85;-697
2673;743;-901;-902
2674;-649;-136;712
2675;-637;-54;888
2676;-400;521;940
2677;138;-655;-542
2678;-461;261;-774
2679;-462;279;-46
2680;-106;-334;645
2681;-852;-403;312
2682;137;419;-331
2683;18;-681;-426
2684;-174;-463;542
2685;821;299;477
2686;-545;394;-626
2687;29;-820;-435
2688;-886;-370;295
2689;173;237;337
2690;-453;114;-108
2691;72;-609;-370
2692;319;348;454
2693;-31;415;-279
2694;555;-582;604
2695;437;-541;-118
2696;-199;-457;532
2697;547;253;-352
2698;-476;472;883
2699;1;399;-221
2700;369;-202;-834
2701;-506;-757;649
2702;-502;59;-32
2703;697;-694;-751
2704;-435;317;-628
2705;588;-666;593
2706;-825;646;-18
2707;-316;365;-788
2708;-168;-491;478
2709;688;-556;640
2710;860;-813;-726
2711;19;-682;-332
2712;-423;432;869
2713;-617;123;73
2714;750;-673;710
2715;758;320;-484
2716;872;207;591
2717;645;386;-473
2718;-233;-353;-766
2719;-36;-613;-400
2720;806;302;518
2721;813;267;618
2722;761;243;642
2723;-476;-813;707
2724;-530;656;789
2725;98;272;400
2726;-570;18;891
2727;-487;191;-122
2728;-17;-559;499
2729;-533;-374;-332
2730;88;430;-331
2731;-812;879;-72
2732;736;336;439
2733;-533;209;92
2734;325;335;379
2735;14;308;-265
2736;-878;-462;424
2737;-569;-296;-237
2738;-557;161;123
2739;-620;-355;-302
2740;-607;-765;654
2741;-883;-552;342
2742;-399;-866;688
2743;-872;711;-44
2744;839;385;566
2745;723;-750;-769
2746;-616;92;-71
2747;168;-666;-513
2748;-38;-395;630
2749;-394;519;694
2750;229;699;-8
2751;725;-712;561
2752;-572;-725;768
2753;630;-568;-197
2754;-490;468;-762
2755;-828;-561;412
2756;-454;358;-837
2757;191;807;101
2758;23;534;-372
2759;-407;-822;796
2760;59;291;-446
2761;251;887;-57
2762;571;-541;-119
2763;-530;362;-644
2764;-150;-461;608
2765;825;393;642
2766;311;-214;-585
2767;-702;832;-99
2768;144;851;23
2769;523;-391;-167
2770;693;-482;-169
2771;593;-439;-50
2772;-471;325;-668
2773;-416;-305;-745
2774;-455;437;-762
2775;-513;213;-126
2776;-798;-540;243
2777;-26;-505;481
2778;135;879;108
2779;756;296;570
2780;-581;616;775
2781;295;857;58
2782;-455;-47;787
2783;756;-889;-893
2784;766;260;637
2785;313;712;19
2786;329;-73;-637
2787;-438;-286;-882
2788;42;454;-315
2789;237;242;312
2790;-594;55;869
2791;-161;-563;545
2792;40;-540;-480
2793;135;-585;-508
2794;-531;95;112
2795;-441;608;746
2796;279;197;454
2797;-691;715;-87
2798;-569;417;-662
2799;-527;265;-34
2800;-467;-479;-248
2801;259;-135;-610
2802;739;240;-443
2803;767;349;613
2804;-483;-404;-343
2805;42;-472;576
2806;-471;164;-87
2807;278;737;15
2808;-739;-429;385
2809;683;324;-277
2810;-536;-892;733
2811;38;-702;-300
2812;-314;558;767
2813;173;273;427
2814;-468;-432;-296
2815;550;274;-344
2816;610;-635;554
2817;813;340;501
2818;376;-144;-669
2819;-506;578;841
2820;428;-228;-770
2821;574;-385;-176
2822;669;143;-384
2823;-566;298;80
2824;-462;468;-655
2825;170;-722;-397
2826;-679;733;-58
2827;331;316;461
2828;661;-623;628
2829;-534;114;-66
2830;677;-521;-177
2831;524;-389;-213
2832;-281;-468;-834
2833;724;-574;595
2834;-355;-351;-710
2835;696;-453;-151
2836;294;817;64
2837;-819;673;-30
2838;-630;-379;-271
2839;-498;-92;760
2840;178;787;17
2841;-355;-367;-758
2842;-72;-729;-446
2843;683;-654;781
2844;-61;-577;-429
2845;211;762;97
2846;102;468;-255
2847;-412;241;-717
2848;-335;296;-734
2849;-364;583;866
2850;-387;327;-841
2851;-748;-527;295
2852;-749;796;-40
2853;-454;325;-856
2854;820;221;534
2855;752;-542;544
2856;-731;710;91
2857;-201;-485;471
2858;-918;-465;287
2859;840;356;610
2860;-296;-351;-899
2861;277;-171;-567
2862;768;353;630
2863;401;-182;-603
2864;-457;614;911
2865;-604;-9;864
2866;-604;-773;643
2867;-399;-453;-740
2868;97;304;435
2869;742;375;448
2870;-576;-441;-340
2871;173;209;352
2872;862;246;425
2873;-745;718;-43
2874;135;422;-288
2875;750;-837;-879
2876;369;859;36
2877;-693;810;-1
2878;673;398;-451
2879;-438;522;856
2880;-532;321;-741
2881;500;-621;-134
2882;-505;574;685
2883;309;-154;-821
2884;-63;369;-241
2885;169;806;-41
2886;534;299;-457
2887;-785;814;-139
2888;683;290;-533
2889;-509;-957;741
2890;-858;643;-65
2891;738;356;554
2892;-117;-381;664
2893;49;-708;-419
2894;-615;-134;814
2895;22;-682;-411
2896;51;539;-345
2897;806;-846;-796
2898;-415;225;-55
2899;-215;-420;-818
2900;-837;-354;314
2901;268;799;74
2902;236;788;-9
2903;138;812;13
2904;369;-296;-757
2905;672;290;-427
2906;796;440;547
2907;858;-713;-738
2908;-603;-94;922
2909;259;261;360
2910;-578;-435;-250
2911;-882;689;-103
2912;-489;-769;832
2913;-897;-511;444
2914;-717;840;37
2915;241;325;375
2916;-559;-455;-335
2917;716;315;493
2918;-589;-437;-213
2919;-57;-642;-467
2920;-394;300;-789
2921;110;344;-320
2922;385;830;56
2923;-453;-66;774
2924;-542;114;-40
2925;-498;465;-797
2926;632;287;-456
2927;-463;277;-707
2928;-422;431;-653
2929;649;-574;-220
2930;-525;-348;-216
2931;68;534;-345
2932;-605;-521;-323
2933;277;917;52
2934;-19;317;-412
2935;-677;-444;-191
2936;-598;-434;-145
2937;759;435;484
2938;-779;664;-96
2939;-529;292;-821
2940;-515;420;-720
2941;-866;-313;372
2942;-583;-852;754
2943;-521;653;862
2944;-273;-354;-897
2945;633;-540;-216
2946;-527;-461;-142
2947;303;780;-4
2948;-125;-324;606
2949;23;-725;-540
2950;28;505;-290
2951;-783;674;51
2952;-673;689;-75
2953;476;-393;-98
2954;718;-708;-874
2955;92;-699;-357
2956;526;322;-483
2957;-45;-691;-453
2958;-503;670;819
2959;-806;666;68
2960;-22;394;-229
2961;-583;578;773
2962;-458;575;838
2963;-329;585;858
2964;667;-453;-242
2965;579;295;-418
2966;271;872;190
2967;178;763;-56
2968;671;382;-316
2969;542;-587;642
2970;-563;-66;732
2971;-415;-273;-725
2972;-724;830;-9
2973;665;-794;-892
2974;614;-665;605
2975;726;268;-506
2976;-611;-505;-186
2977;48;-780;-447
2978;871;336;589
2979;-31;-378;535
2980;-114;-475;481
2981;-576;-558;-269
2982;614;-608;-182
2983;80;341;-275
2984;-843;-556;419
2985;109;-639;-557
2986;-864;-521;407
2987;-581;-74;727
2988;874;254;557
2989;94;361;381
2990;922;229;465
2991;-393;680;809
2992;270;805;-24
2993;26;375;-347
2994;246;-155;-646
2995;-384;296;-642
2996;-342;-352;-822
2997;-370;625;869
2998;265;288;502
2999;167;893;31
3000;729;317;-373
3001;742;294;-482
3002;557;-599;684
3003;834;-888;-872
3004;-478;-324;-153
3005;598;-559;-170
3006;667;384;-319
3007;679;322;-444
3008;-493;-937;782
3009;623;-570;-121
3010;-503;-910;854
3011;392;-144;-746
3012;-864;759;75
3013;-494;-476;-333
3014;678;-549;681
3015;-451;-497;-196
3016;215;772;167
3017;-393;-354;-864
3018;-471;-962;718
3019;-827;837;-78
3020;865;434;483
3021;130;412;381
3022;25;-755;-566
3023;-119;-468;603
3024;616;273;-550
3025;-555;460;814
3026;-804;-482;415
3027;-297;-435;-875
3028;-816;803;13
3029;-430;-496;-167
3030;195;286;402
3031;-564;-923;799
3032;-654;-383;-304
3033;858;226;490
3034;13;-596;-432
3035;-584;-37;746
3036;-265;-417;-758
3037;-639;-856;761
3038;316;-199;-596
3039;486;-585;-107
3040;-78;436;-278
3041;715;-915;-766
3042;-938;-494;373
3043;755;-738;-874
3044;-362;-280;-768
3045;664;-407;-127
3046;686;144;-432
3047;-394;454;722
3048;-813;-510;262
3049;-713;719;65
3050;545;-537;-97
3051;625;-433;-198
3052;601;-486;640
3053;-539;-974;737
3054;-407;350;-788
3055;-455;183;-91
3056;161;695;104
3057;-461;137;-89
3058;712;-728;-735
3059;-449;233;1
3060;-813;808;34
3061;-739;830;-147
3062;92;499;-366
3063;-400;553;681
3064;-479;229;100
3065;526;-451;-33
3066;-815;688;-16
3067;-429;681;868
3068;540;-569;-171
3069;-630;-111;715
3070;-20;-631;-546
3071;41;-618;-466
3072;-623;-81;866
3073;301;-84;-633
3074;747;271;-416
3075;-573;-387;-97
3076;254;270;440
3077;-258;-436;-824
3078;-449;270;-779
3079;-493;-410;-241
3080;-342;512;724
3081;222;-133;-784
3082;-83;392;-311
3083;-113;352;-347
3084;3;-450;649
3085;805;-752;-879
3086;-494;-372;-115
3087;-539;155;125
3088;-420;-450;-768
3089;625;-711;638
3090;102;774;52
3091;888;265;592
3092;762;-838;-764
3093;77;-688;-313
3094;-43;-423;587
3095;-178;-416;459
3096;591;-402;-60
3097;591;-441;-117
3098;-774;639;63
3099;-773;-321;267
3100;-569;-115;844
3101;-421;79;1
3102;289;873;155
3103;755;286;-326
3104;138;-597;-455
3105;-662;-795;714
3106;705;-808;-881
3107;373;-164;-838
3108;592;408;-388
3109;-475;433;-695
3110;53;-616;-369
3111;180;317;498
3112;-332;-460;-689
3113;182;740;180
3114;-542;617;742
3115;-649;38;731
3116;-563;-527;-151
3117;71;-790;-530
3118;-473;616;699
3119;708;-563;639
3120;-451;-500;-196
3121;440;-256;-740
3122;-479;-771;800
3123;84;376;-247
3124;-826;755;22
3125;-635;-112;896
3126;78;431;-292
3127;-650;-1;851
3128;-315;-461;-695
3129;-754;-482;340
3130;-488;-842;879
3131;-573;290;-88
3132;-700;852;32
3133;674;398;-410
3134;-486;630;912
3135;809;-634;671
3136;204;819;11
3137;-797;-338;421
3138;115;329;346
3139;-596;-472;-86
3140;345;-94;-615
3141;902;234;597
3142;567;-365;-190
3143;-533;-959;691
3144;174;-666;-383
3145;344;730;-6
3146;-816;634;-2
3147;-620;-38;920
3148;-58;-516;649
3149;-397;589;841
3150;690;-655;660
3151;-420;189;17
3152;670;381;-369
3153;-904;-503;302
3154;82;-690;-511
3155;803;228;584
3156;733;-771;-751
3157;283;268;415
3158;620;255;-286
3159;676;-466;-200
3160;335;-201;-799
3161;588;-369;-145
3162;-472;459;-712
3163;-526;-45;797
3164;178;-731;-456
3165;-513;386;-697
3166;-545;-305;-225
3167;368;804;35
3168;160;-642;-479
3169;50;-732;-334
3170;749;-687;627
3171;793;295;-366
3172;-255;-348;-769
3173;-869;813;-98
3174;242;-117;-594
3175;208;881;154
3176;871;-707;-747
3177;600;308;-295
3178;-401;-397;-815
3179;115;-576;-373
3180;-375;297;-649
3181;-855;711;-120
3182;256;801;60
3183;327;700;4
3184;110;-696;-532
3185;80;363;-342
3186;-882;-508;401
3187;-453;-520;-242
3188;116;208;460
3189;-251;-437;-754
3190;383;-33;-719
3191;-494;287;-724
3192;856;-797;-690
3193;18;-631;-494
3194;664;307;-379
3195;-794;-470;243
3196;-396;446;-662
3197;-506;58;43
3198;-761;712;-49
3199;603;176;-448
3200;-789;895;-31
3201;674;-546;-127
3202;-636;-945;790
3203;-484;-92;744
3204;728;-861;-893
3205;-698;794;-81
3206;-528;-763;848
3207;-586;-806;818
3208;651;280;-389
3209;151;862;114
3210;-836;-415;385
3211;-32;-461;414
3212;-867;-379;399
3213;-324;-411;-803
3214;744;370;593
3215;-537;412;-620
3216;-862;-408;380
3217;-537;626;754
3218;766;313;557
3219;-494;-8;843
3220;-674;807;17
3221;-336;-317;-693
3222;618;-436;-129
3223;-690;-61;863
3224;-552;-97;763
3225;-108;-426;423
3226;-38;-733;-388
3227;-526;-157;805
3228;116;421;-248
3229;916;244;583
3230;-542;79;-51
3231;-468;655;694
3232;-758;747;26
3233;257;719;13
3234;-111;363;-301
3235;-566;296;-66
3236;-31;-645;-371
3237;-50;-699;-533
3238;-379;-230;-844
3239;-281;-441;-846
3240;183;-677;-405
3241;156;-753;-476
3242;629;-543;625
3243;-78;-550;510
3244;772;-579;669
3245;204;881;114
3246;533;352;-456
3247;-39;-607;-467
3248;93;-690;-459
3249;770;207;619
3250;-24;-726;-481
3251;718;265;551
3252;290;-148;-803
3253;-67;-532;623
3254;409;-275;-645
3255;-505;-917;834
3256;109;-616;-552
3257;68;-781;-438
3258;706;-796;-831
3259;-769;-452;341
3260;-454;216;-14
3261;-573;-925;649
3262;795;-726;-814
3263;807;-780;-774
3264;188;342;459
3265;-491;-518;-322
3266;-465;236;-62
3267;563;-634;585
3268;-544;-569;-217
3269;215;403;329
3270;519;-512;-138
3271;305;866;109
3272;677;189;-510
3273;649;293;-519
3274;-116;-311;488
3275;-719;-362;370
3276;-568;302;-675
3277;-835;-442;220
3278;-418;577;713
3279;-186;-512;479
3280;-16;-671;-378
3281;616;238;-282
3282;-712;-465;298
3283;199;-202;-634
3284;-589;-85;734
3285;-372;-342;-845
3286;750;294;-475
3287;-563;-902;681
3288;188;905;3
3289;712;-781;-711
3290;454;-546;-131
3291;303;-225;-657
3292;-534;419;-807
3293;120;350;413
3294;-638;-500;-191
3295;-713;835;-136
3296;-51;520;-340
3297;764;350;-409
3298;289;258;321
3299;-815;-480;327
3300;755;-718;-693
3301;-574;170;32
3302;-219;-280;-788
3303;-187;-479;631
3304;-463;-909;751
3305;-485;578;883
3306;-464;420;-689
3307;566;-574;-118
3308;-512;443;821
3309;801;-718;-921
3310;-826;-413;371
3311;661;-597;652
3312;754;247;-509
3313;146;209;491
3314;157;342;513
3315;725;316;-493
3316;234;264;490
3317;243;727;166
3318;-776;884;-83
3319;-351;526;784
3320;307;796;92
3321;-630;132;-47
3322;615;239;-455
3323;-54;477;-315
3324;-84;-359;532
3325;-528;246;-129
3326;-647;18;774
3327;-380;577;680
3328;-86;-350;535
3329;43;360;-466
3330;89;-758;-465
3331;-541;-937;677
3332;272;719;157
3333;-579;-877;776
3334;307;296;487
3335;-746;-434;452
3336;216;-229;-672
3337;-413;522;819
3338;-378;-356;-727
3339;-148;-392;486
3340;605;324;-424
3341;908;297;598
3342;648;394;-451
3343;720;-795;-902
3344;198;331;389
3345;67;-723;-510
3346;287;-163;-699
3347;-461;199;87
3348;-539;-441;-87
3349;-343;542;723
3350;594;419;-427
3351;480;-422;-162
3352;313;826;185
3353;381;-218;-679
3354;-42;453;-240
3355;-652;-100;697
3356;-497;-530;-228
3357;-320;574;746
3358;-156;-495;557
3359;254;654;101
3360;-283;-432;-798
3361;678;-660;575
3362;-346;-268;-871
3363;886;-769;-794
3364;749;240;638
3365;196;830;161
3366;-358;-450;-728
3367;-874;-464;220
3368;-393;-322;-721
3369;-618;-119;874
3370;543;-563;663
3371;-408;-367;-844
3372;-789;774;-42
3373;-407;642;818
3374;-560;-335;-121
3375;252;792;67
3376;-728;-48;739
3377;-952;-424;330
3378;305;-201;-837
3379;433;-124;-792
3380;763;331;417
3381;538;-521;-162
3382;191;791;-53
3383;676;-653;555
3384;-715;753;-61
3385;361;816;131
3386;692;-512;549
3387;-661;-396;-289
3388;-529;-823;657
3389;-671;-430;-182
3390;-500;15;819
3391;232;-127;-649
3392;164;343;367
3393;365;-206;-772
3394;-385;533;755
3395;127;-743;-337
3396;863;414;626
3397;820;-837;-716
3398;116;206;337
3399;-636;-157;805
3400;699;-873;-727
3401;-613;-333;-204
3402;-68;-564;543
3403;-528;325;-680
3404;-699;665;-114
3405;-647;51;824
3406;-504;242;-34
3407;275;-184;-600
3408;-451;-468;-198
3409;20;-678;-339
3410;673;-672;585
3411;204;869;112
3412;709;307;454
3413;-66;393;-337
3414;326;720;11
3415;-214;-378;565
3416;359;-192;-823
3417;-65;-351;506
3418;138;-603;-453
3419;685;-594;622
3420;-480;542;696
3421;-297;-395;-880
3422;679;-586;552
3423;650;-435;-230
3424;735;398;585
3425;-558;248;-59
3426;-882;-496;369
3427;-357;443;-787
3428;160;157;424
3429;348;-93;-640
3430;-580;-84;655
3431;314;-210;-807
3432;102;446;-326
3433;-489;-796;725
3434;-928;-457;319
3435;-447;-427;-854
3436;-413;-332;-685
3437;-655;174;49
3438;-365;578;869
3439;423;-131;-597
3440;-503;-793;655
3441;221;259;481
3442;-15;-435;462
3443;-528;549;920
3444;-576;-846;854
3445;-471;90;-26
3446;-643;225;40
3447;647;-586;-76
3448;-629;153;-45
3449;-812;-432;308
3450;-565;-159;735
3451;-665;820;-56
3452;-273;-270;-755
3453;-509;243;-10
3454;-853;629;-80
3455;734;-555;660
3456;-563;-84;668
3457;-725;865;14
3458;7;-422;639
3459;-357;-348;-780
3460;724;-717;-776
3461;381;-255;-766
3462;269;908;60
3463;3;-532;518
3464;-477;-750;777
3465;242;-196;-594
3466;-866;-451;464
3467;-45;-382;539
3468;743;-779;-785
3469;176;327;437
3470;26;273;-281
3471;-917;-467;261
3472;-450;-394;-117
3473;-503;257;-30
3474;128;381;-393
3475;-555;-857;681
3476;171;265;331
3477;-452;362;-730
3478;152;331;532
3479;-426;-436;-217
3480;-402;-252;-819
3481;-495;-831;870
3482;629;246;-397
3483;176;-658;-435
3484;683;-612;622
3485;-818;-375;337
3486;273;655;50
3487;647;-547;538
3488;856;342;628
3489;934;383;549
3490;-831;-453;365
3491;-506;573;843
3492;643;232;-535
3493;708;-512;593
3494;-281;-361;-778
3495;260;364;324
3496;2;-373;567
3497;827;-729;-712
3498;-813;-485;374
3499;-282;-343;-742
3500;743;255;-473
3501;655;-562;-223
3502;-69;-438;531
3503;112;345;-406
3504;591;-464;-166
3505;-491;210;-117
3506;782;-645;620
3507;-459;412;-625
3508;169;790;-59
3509;-520;-445;-296
3510;569;-554;-158
3511;743;-879;-716
3512;766;238;-364
3513;-446;141;-26
3514;59;441;-274
3515;481;-396;-171
3516;679;-483;-165
3517;768;-695;626
3518;839;289;471
3519;-13;-379;548
3520;-55;374;-440
3521;279;-71;-619
3522;-364;633;782
3523;215;710;84
3524;-406;425;835
3525;-561;65;-10
3526;677;205;-505
3527;334;838;133
3528;297;-263;-699
3529;196;734;-6
3530;813;-772;-811
3531;68;339;-283
3532;-582;-796;771
3533;203;192;476
3534;711;-637;616
3535;375;-140;-716
3536;105;197;368
3537;-457;514;711
3538;882;-860;-766
3539;879;-820;-733
3540;515;-470;-252
3541;-367;448;-827
3542;751;-570;608
3543;-477;180;-138
3544;170;765;-35
3545;-582;-39;761
3546;-556;-909;691
3547;761;-656;-824
3548;-626;-814;789
3549;228;851;166
3550;-637;1;761
3551;617;-527;658
3552;246;-127;-738
3553;786;-752;-700
3554;-622;7;774
3555;94;291;-368
3556;-11;-491;522
3557;-591;-94;844
3558;276;727;147
3559;713;-662;669
3560;-162;-542;532
3561;405;-75;-713
3562;-380;537;710
3563;21;-739;-469
3564;732;357;627
3565;-472;273;-736
3566;-563;-58;904
3567;-682;702;-47
3568;654;-719;600
3569;-745;-383;334
3570;-450;-815;750
3571;-587;207;-17
3572;-519;-350;-277
3573;-636;-420;-300
3574;117;363;-431
3575;-561;249;-46
3576;329;-184;-804
3577;-553;134;3
3578;202;809;62
3579;871;355;481
3580;-615;28;694
3581;-447;559;875
3582;758;-607;593
3583;876;346;647
3584;-10;-664;-302
3585;-425;259;-76
3586;-577;-547;-170
3587;-872;832;40
3588;-491;283;-32
3589;-553;-969;749
3590;-604;-336;-298
3591;632;-515;716
3592;-803;-389;262
3593;20;412;-349
3594;222;-177;-623
3595;-664;-495;-296
3596;608;-441;-30
3597;-707;714;68
3598;-300;-461;-778
3599;-28;-558;-418
3600;-511;-8;688
3601;-477;420;-729
3602;-633;249;56
3603;-563;108;-16
3604;725;320;567
3605;-41;458;-342
3606;262;-145;-814
3607;333;-205;-672
3608;148;285;279
3609;-111;-481;564
3610;-461;440;758
3611;187;240;441
3612;-474;-534;-249
3613;-340;-213;-827
3614;201;-138;-646
3615;-547;589;700
3616;-26;339;-421
3617;-474;376;-767
3618;749;233;503
3619;-408;534;716
3620;737;320;-373
3621;903;-787;-861
3622;713;-832;-716
3623;-772;726;-161
3624;-435;-355;-690
3625;-725;-400;304
3626;-462;-314;-821
3627;529;296;-398
3628;-425;-802;813
3629;317;692;24
3630;-54;-450;543
3631;588;-493;-57
3632;-493;-887;859
3633;737;-527;691
3634;630;-557;723
3635;870;-817;-728
3636;321;-169;-670
3637;-425;609;868
3638;105;-730;-318
3639;-652;743;-104
3640;-534;474;-795
3641;-472;240;24
3642;144;755;-37
3643;741;388;491
3644;-622;198;-98
3645;35;506;-266
3646;585;-507;573
3647;-19;305;-341
3648;885;240;500
3649;-602;10;695
3650;-904;-566;328
3651;333;283;345
3652;143;-719;-521
3653;902;216;514
3654;-490;97;77
3655;-466;-817;750
3656;798;206;529
3657;-366;606;760
3658;398;-149;-775
3659;770;372;444
3660;594;294;-446
3661;120;806;70
3662;19;-434;519
3663;-611;44;707
3664;-424;-765;806
3665;-81;-659;-480
3666;-74;-402;418
3667;587;-612;-237
3668;-472;-848;863
3669;866;426;549
3670;40;485;-395
3671;673;344;-281
3672;613;246;-538
3673;-12;-809;-414
3674;325;-232;-825
3675;-165;-534;477
3676;658;314;-400
3677;596;-600;701
3678;539;-437;-143
3679;429;-497;-146
3680;-658;-356;-263
3681;-561;-567;-162
3682;-2;-622;-530
3683;-548;-932;641
3684;221;-199;-618
3685;-559;-989;773
3686;-456;173;-90
3687;-437;-433;-815
3688;124;805;6
3689;-527;402;-806
3690;-207;-326;-781
3691;288;353;418
3692;22;397;-205
3693;173;896;20
3694;-44;-463;417
3695;808;367;549
3696;-737;-552;318
3697;-783;640;41
3698;592;-526;728
3699;-870;662;-1
3700;-575;-51;762
3701;-146;-404;468
3702;-320;-315;-821
3703;261;-143;-754
3704;56;-664;-573
3705;584;247;-525
3706;-825;-475;226
3707;575;-377;-189
3708;880;-727;-851
3709;570;246;-381
3710;25;-388;509
3711;745;341;-506
3712;368;-128;-630
3713;756;-777;-743
3714;-73;411;-244
3715;124;433;-335
3716;694;249;-473
3717;-631;-426;-163
3718;-454;306;-730
3719;-547;-895;725
3720;-576;-943;811
3721;787;-654;703
3722;815;-796;-851
3723;286;725;36
3724;-484;-892;849
3725;21;-399;553
3726;160;313;377
3727;-487;-492;-343
3728;-840;646;-83
3729;434;-166;-605
3730;-382;-329;-888
3731;-461;-337;-873
3732;676;-456;-111
3733;211;279;425
3734;884;-745;-888
3735;528;-451;-286
3736;-311;-276;-902
3737;680;-464;687
3738;-379;525;806
3739;-626;-760;708
3740;-630;109;-67
3741;233;845;168
3742;-648;41;731
3743;760;-608;696
3744;634;420;-372
3745;-9;429;-404
3746;769;299;633
3747;36;-760;-507
3748;37;-578;-436
3749;748;-874;-834
3750;908;262;425
3751;-97;-369;415
3752;731;-761;-681
3753;-498;309;-715
3754;833;-858;-819
3755;-616;-781;847
3756;631;-433;-255
3757;-494;164;-27
3758;-503;472;-745
3759;872;-836;-822
3760;222;396;366
3761;676;-812;-779
3762;-26;-612;-452
3763;512;-587;-57
3764;387;-119;-696
3765;805;-747;-904
3766;-535;-499;-348
3767;-745;836;-79
3768;-861;-436;340
3769;-400;-389;-829
3770;-473;478;777
3771;-448;-857;824
3772;-407;-427;-265
3773;-538;13;904
3774;753;-753;-689
3775;-576;-409;-189
3776;680;-684;-857
3777;52;-563;-435
3778;-511;637;893
3779;-546;274;106
3780;19;-502;624
3781;186;312;260
3782;-812;645;-56
3783;-64;363;-406
3784;855;-760;-758
3785;517;-523;-205
3786;-55;-475;598
3787;295;275;381
3788;696;332;-342
3789;-3;-672;-324
3790;-449;-859;746
3791;-446;279;-792
3792;-782;-468;207
3793;-573;509;779
3794;-167;-318;588
3795;-25;272;-393
3796;-557;288;-37
3797;-28;-569;504
3798;-90;-379;564
3799;637;-398;-217
3800;-350;632;812
3801;582;-403;-222
3802;242;-179;-699
3803;-226;-379;-807
3804;-43;-479;664
3805;-628;104;751
3806;726;-828;-788
3807;298;-140;-686
3808;-778;-480;324
3809;-447;238;-770
3810;690;378;-480
3811;569;359;-511
3812;-430;284;-645
3813;277;211;445
3814;744;348;520
3815;-800;-562;274
3816;-414;252;-36
3817;-498;19;831
3818;525;-510;-206
3819;67;-571;-508
3820;-456;-259;-793
3821;252;-271;-694
3822;-550;334;-718
3823;-881;717;32
3824;133;314;331
3825;762;227;531
3826;799;-792;-792
3827;-504;-70;901
3828;-104;-389;573
3829;23;-761;-477
3830;-424;433;-856
3831;258;-118;-583
3832;-21;-394;618
3833;110;-753;-449
3834;329;-282;-615
3835;-382;529;815
3836;77;-593;-477
3837;958;295;561
3838;777;-552;614
3839;-468;262;-741
3840;588;-634;-113
3841;-518;-997;767
3842;176;295;513
3843;463;-527;-234
3844;307;740;55
3845;913;-807;-848
3846;-662;-909;707
3847;59;-814;-495
3848;-413;295;-709
3849;758;-628;665
3850;206;921;48
3851;-941;-390;343
3852;699;-678;620
3853;-850;774;24
